Time(IST),prs(m)
2024-01-13 08:30:00+05:30,1.332035132043032
2024-01-13 09:30:00+05:30,1.31497326961612
2024-01-13 10:30:00+05:30,1.1276544155523742
2024-01-13 11:30:00+05:30,0.8177107781794113
2024-01-13 12:30:00+05:30,0.4659896850873552
2024-01-13 13:30:00+05:30,0.16580786377593215
2024-01-13 14:30:00+05:30,-0.0010716508165808617
2024-01-13 15:30:00+05:30,0.014400014760555456
2024-01-13 16:30:00+05:30,0.2156687245254276
2024-01-13 17:30:00+05:30,0.5592588841279315
2024-01-13 18:30:00+05:30,0.9653749474822675
2024-01-13 19:30:00+05:30,1.337737597174184
2024-01-13 20:30:00+05:30,1.587622664092147
2024-01-13 21:30:00+05:30,1.6560090305746016
2024-01-13 22:30:00+05:30,1.5282324281487125
2024-01-13 23:30:00+05:30,1.2374564126647913
2024-01-14 00:30:00+05:30,0.8561185990303991
2024-01-14 01:30:00+05:30,0.4775620861713199
2024-01-14 02:30:00+05:30,0.19254163726277593
2024-01-14 03:30:00+05:30,0.0665728006362219
2024-01-14 04:30:00+05:30,0.12384916203995228
2024-01-14 05:30:00+05:30,0.3417564312897254
2024-01-14 06:30:00+05:30,0.657300000274488
2024-01-14 07:30:00+05:30,0.9837294987243141
2024-01-14 08:30:00+05:30,1.2330627981040436
2024-01-14 09:30:00+05:30,1.3387371884034376
2024-01-14 10:30:00+05:30,1.272616557494206
2024-01-14 11:30:00+05:30,1.0520523229794543
2024-01-14 12:30:00+05:30,0.7352510927636634
2024-01-14 13:30:00+05:30,0.40618771871285025
2024-01-14 14:30:00+05:30,0.15295684257136619
2024-01-14 15:30:00+05:30,0.0451061180287484
2024-01-14 16:30:00+05:30,0.11572630375102576
2024-01-14 17:30:00+05:30,0.3528366907865914
2024-01-14 18:30:00+05:30,0.7022218655249783
2024-01-14 19:30:00+05:30,1.0809597422324333
2024-01-14 20:30:00+05:30,1.3981748334589104
2024-01-14 21:30:00+05:30,1.5777402009718526
2024-01-14 22:30:00+05:30,1.5771896759726438
2024-01-14 23:30:00+05:30,1.3980964217541574
2024-01-15 00:30:00+05:30,1.0853620619094027
2024-01-15 01:30:00+05:30,0.7156789640885813
2024-01-15 02:30:00+05:30,0.3781580300703008
2024-01-15 03:30:00+05:30,0.15206500756014127
2024-01-15 04:30:00+05:30,0.0872927024480842
2024-01-15 05:30:00+05:30,0.19245243666531664
2024-01-15 06:30:00+05:30,0.4334969107410668
2024-01-15 07:30:00+05:30,0.7430985189127262
2024-01-15 08:30:00+05:30,1.038289116286674
2024-01-15 09:30:00+05:30,1.2418071799926358
2024-01-15 10:30:00+05:30,1.3017107783877566
2024-01-15 11:30:00+05:30,1.2043123016672002
2024-01-15 12:30:00+05:30,0.9772332986935465
2024-01-15 13:30:00+05:30,0.6819112537288263
2024-01-15 14:30:00+05:30,0.3975656468775078
2024-01-15 15:30:00+05:30,0.20077020720710057
2024-01-15 16:30:00+05:30,0.14584692107829597
2024-01-15 17:30:00+05:30,0.25103686025708555
2024-01-15 18:30:00+05:30,0.4938938795503258
2024-01-15 19:30:00+05:30,0.8169848451202346
2024-01-15 20:30:00+05:30,1.142370329233459
2024-01-15 21:30:00+05:30,1.3911438747368146
2024-01-15 22:30:00+05:30,1.5030747129387312
2024-01-15 23:30:00+05:30,1.451427296451841
2024-01-16 00:30:00+05:30,1.2492983421080879
2024-01-16 01:30:00+05:30,0.945983499606047
2024-01-16 02:30:00+05:30,0.6144031673798824
2024-01-16 03:30:00+05:30,0.3328426903081066
2024-01-16 04:30:00+05:30,0.1656407515009051
2024-01-16 05:30:00+05:30,0.14765675012155158
2024-01-16 06:30:00+05:30,0.27633088737426076
2024-01-16 07:30:00+05:30,0.5131928091643225
